Number,Word,Rating

1521,launched,5

1522,fresh,1

1523,assault,9

1524,despite,2

1525,un-backed,1

1526,nominal,3

1527,ceasefire,5

1528,supposed,1

1529,imposed,12

1530,sanctions,11

1531,government,1

1532,observatory,4

1533,damascus,1

1534,subjected,3

1535,sustained,10

1536,shelling,11

1537,overnight,2

1538,opposition,4

1539,stronghold,11

1540,fiercely,11

1541,contested,5

1542,uprising,7

1543,peaceful,7

1544,normally,2

1545,incident,15

1546,deadly,1

1547,shooting,1

1548,scene,1

1549,homicides,20

1550,goodyear,1

1551,ran,1

1552,next-door,1

1553,neighbours,5

1554,identified,9

1555,county,2

1556,sheriff,1

1557,neighbour,2

1558,awoken,15

1559,gunshots,5

1560,coming,1

1561,maritime,8

1562,surveillance,9

1563,shoal,12

1564,vessels,5

1565,preventing,2

1566,erring,20

1567,situation,1

1568,unchanged,1

1569,ma,1

1570,emphasise,18

1571,integral,10

1572,territory,2

1573,aimed,2

1574,diplomatic,9

1575,spokesman,4

1576,embassy,4

1577,afp,1

1578,standoff,15

1579,incident,1

1580,flare-up,14

1581,tensions,3

1582,competing,3

1583,territorial,7

1584,atop,7

1585,vast,3

1586,situation,2

1587,unchanged,3

1588,dfa,1

1589,phl,1

1590,harassed,20

1591,embassy,1

1592,marine,1

1593,surveillance,12

1594,safeguard,12

1595,maritime,9

1596,harassed,9

1597,integral,12

1598,territory,4

1599,moreover,3

1600,island,1

1601,gunboat,1

1602,blocked,1

1603,lagnoon,6

1604,triggering,11

1605,standoff,17

1606,murderous,4

1607,rampage,14

1608,happened,1

1609,government,1

1610,sweeping,12

1611,nationalised,12

1612,salvage,17

1613,dripping,13

1614,independent,3

1615,auditing,8

1616,valuing,1

1617,exposure,10

1618,collapsed,10

1619,cabinet,2

1620,transparency,18

1621,clarity,5

1622,crucial,8

1623,solvency,13

1624,plunged,12

1625,dragged,2

1626,plummeting,17

1627,eurozones,2

1628,slumped,10

1629,dropped,1

1630,skidded,2

1631,tensions,5

1632,stemming,19

1633,uprising,11

1634,clashes,4

1635,revolt,7

1636,threatened,3

1637,morph,18

1638,broader,3

1639,conflict,5

1640,relentless,16

1641,violence,1

1642,undermines,14

1643,supposed,1

1644,crisis,4

1645,cease-fire,13

1646,supposed,1

1647,regime,8

1648,raid,3

1649,impoverished,20

1650,kilometers,2

1651,observatory,2

1652,raid,1

1653,government,2

1654,setting,1

1655,incident,11

1656,occurred,2

1657,barely,7

1658,anew,7

1659,rules-based,6

1660,solution,1

1661,spratlys,2

1662,row,2

1663,aquino,2

1664,urged,9

1665,association,2

1666,common,1

1667,willing,1

1668,host,2

1669,philippines,1

1670,claimants,18

1671,spratlys,2

1672,dfa,3

1673,surveillance,17

1674,monitored,7

1675,vessels,2

1676,anchored,11

1677,shoal,2

1678,integral,14

1679,territory,3

1680,nautical,5

1681,base-point,9

1682,zambales,1

1683,suicide,3

1684,detonated,18

1685,compound,12

1686,foreigners,2

1687,afghans,1

1688,officials,1

1689,taliban,1

1690,claimed,3

1691,responsibility,2

1692,cleared,2

1693,airspace,9

1694,incident,7

1695,taliban,1

1696,ensuing,19

1697,special,1

1698,journal,1

1699,hospitalized,2

1700,nearby,1

1701,critical,6

1702,unannounced,12

1703,strategic,6

1704,partnership,2

1705,responsibility,8

1706,rocked,5

1707,witnesses,4

1708,suicide,2

1709,militants,8

1710,disguised,16

1711,burqas,11

1712,compound,4

1713,housing,1

1714,foreigners,1

1715,agreement,1

1716,strategic,7

1717,significance,7

1718,preserving,9

1719,frontier,7

1720,permanent,4

1721,combat,2

1722,concluded,3

1723,conduct,3

1724,counterterrorism,19

1725,strikes,1

1726,otherwise,2

1727,advise,1

1728,exploit,16

1729,intelligence,3

1730,insurgents,20

1731,targets,1

1732,deployment,19

1733,flashpoint,18

1734,observers,3

1735,observers,2

1736,syria,1

1737,despite,6

1738,presence,1

1739,raids,3

1740,shelling,8

1741,regime,8

1742,rebel,2

1743,strongholds,14

1744,clashes,3

1745,rebels,3

1746,observatory,3

1747,civilians,4

1748,uprising,12

1749,watchdog,13

1750,truce,5

1751,syria-linked,1

1752,violence,2

1753,spilled,9

1754,lebanon,1

1755,sectarian,8

1756,clashes,1

1757,suspicion,20

1758,murder,1

1759,arrested,2

1760,suspicion,8

1761,assisting,4

1762,offender,11

1763,toome,1

1764,antrim,1

1765,investigating,8

1766,appealed,13

1767,information,3

1768,incident,12

1769,embassy,5

1770,engaged,13

1771,discussions,5

1772,dfa,1

1773,seek,1

1774,solution,2

1775,issue,1

1776,relations,3

1777,stability,11

1778,preserved,7

1779,invited,1

1780,dfa,1

1781,discussion,2

1782,issue,1

1783,dfa,2

1784,announcement,4

1785,stocks,2

1786,tumbled,19

1787,expected,1

1788,reforms,9

1789,clean-up,5

1790,government,1

1791,lenders,7

1792,reuters,7

1793,cabinet,2

1794,government,1

1795,park,1

1796,toxic,8

1797,assets,1

1798,holding,2

1799,cabinet,4

1800,expected,1

1801,announce,2

1802,demands,2

1803,aside,2

1804,loans,1

1805,portfolios,16

1806,provisions,12

1807,assets,2

1808,finalized,4

1809,government,1

1810,reuters,3

1811,provisions,6

1812,scheme,3

1813,approved,1

1814,thirty-three-year-old,1

1815,fatally,15

1816,shot,1

1817,ranged,6

1818,spokesman,8

1819,sheriff,1

1820,sheriffs,1

1821,neighbor,1

1822,neighbors,3

1823,dawn,8

1824,neighbors,2

1825,calm,3

1826,neighbor,2

1827,gunshots,5

1828,neighbor,2

1829,deputies,12

1830,text,1

1831,message,1

1832,cremated,20

1833,demonstrations,17

1834,unusually,1

1835,sustained,17

1836,opposition,5

1837,rallied,10

1838,clashed,1

1839,interior,3

1840,ministry,1

1841,detained,14

1842,protesters,5

1843,opposition,3

1844,rallies,2

1845,pro-putin,1

1846,gatherings,6

1847,grew,1

1848,authoritarian,20

1849,parliamentary,10

1850,tiring,3

1851,putin,1

1852,preliminary,10

1853,steep,6

1854,fall,1

1855,marred,11

1856,widespread,2

1857,allegations,13

1858,vote-rigging,14

1859,allegations,6

1860,opposition,4

1861,crushed,1

1862,pleas,8

1863,ignored,2

1864,kremlin-dominated,2

1865,honor,7

1866,memory,2

1867,fallen,3

1868,commitment,18

1869,former,1

1870,touted,15

1871,bold,1

1872,decision,1

1873,campaign,15

1874,suggested,4

1875,appearing,4

1876,firehouse,6

1877,politicizing,20

1878,issue,2

1879,personnel,2

1880,address,1

1881,bagram,1

1882,fierce,14

1883,clashes,5

1884,government,1

1885,opposition,4

1886,central,1

1887,activists,8

1888,government,2

1889,stake,14

1890,bankia,1

1891,forced,1

1892,provisions,19

1893,euros,1

1894,loans,1

1895,afford,5

1896,capital,4

1897,emergency,3

1898,eurozone,4

1899,bailout,14

1900,imf,1

1901,editor,1

1902,reveals,6

1903,complex,1

1904,investments,3

1905,traders,2

1906,announced,2

1907,measures,4

1908,risks,3

1909,loans,1

1910,measures,3

1911,announced,1

1912,minister,1

1913,capital,3

1914,cushion,2

1915,provisions,9

1916,assets,1

1917,portfolios,15

1918,economy,1

1919,deficit,20

1920,auditing,10

1921,valuing,3

1922,exposure,8

1923,collapsed,8

1924,sector,1

1925,ministers,1

1926,conference,3

1927,cabinet,2

1928,capital,2

1929,access,3

1930,convertible,7

1931,flexible,3

1932,incentivise,20

1933,offload,11

1934,assets,2

1935,antitrust,17

1936,competition,5

1937,authorities,2

1938,acquire,11

1939,according,1

1940,journal,1

1941,purchase,3

1942,close,1

1943,patents,8

1944,pending,4

1945,patent,4

1946,applications,2

1947,owned,1

1948,regulatory,9

1949,hold-out,6

1950,merger,14

1951,approved,1

1952,regulators,6

1953,go-ahead,8

1954,finalized,5

1955,antitrust,5

1956,issues,1

1957,regulatory,1

1958,boards,1

1959,mull,6

1960,concerns,1

1961,preferential,12

1962,treatment,1

1963,operating,1

1964,devices,1

1965,punched,3

1966,welfare,7

1967,investigators,5

1968,allegations,20

1969,inadequate,13

1970,misdemeanor,18

1971,battery,4

1972,striking,4

1973,dropped,3

1974,filed,1

1975,domestic,1

1976,violence,3

1977,complaint,7

1978,dismissed,10

1979,hearing,2

1980,bbs,4

1981,threatened,11

1982,effectively,1

1983,nationalized,11

1984,struggling,4

1985,fallout,8

1986,bust,2

1987,saddled,10

1988,worth,1

1989,analysts,14

1990,government,1

1991,expected,2

1992,announce,1

1993,financial,1

1994,sector,4

1995,reforms,5

1996,trouble,2

1997,audiences,8

1998,belief,1

1999,abandon,13

2000,biddle,1

2001,interview,2

2002,embassy,4

2003,neighbors,2

2004,bureau,4

2005,embassy,3

2006,lockdown,2

2007,warned,2

2008,dropped,3

2009,amid,12

2010,secrecy,4

2011,deal,1

2012,cementing,15

2013,combat,5

2014,extremist,10

2015,stalks,11

2016,resurgent,20

2017,decade,2

2018,driven,1

2019,refusing,2

2020,questioned,2

2021,suspicion,20

2022,arrested,2

2023,suspicion,3

2024,assisting,6

2025,offender,11

2026,released,3

2027,charge,3

2028,toome,3

2029,shooting,1

2030,deputy,1

2031,mcguinness,1

2032,visited,1

2033,victims,6

2034,shock,1

2035,traumatised,20

2036,murdered,2

2037,injured,1

2038,community,1

2039,overwhelming,20

2040,ambassador,8

2041,evacuated,20

2042,embassy,7

2043,afp,1

2044,arrived,1

2045,ambassadors,1

2046,announced,2

2047,flew,1

2048,secrecy,11

2049,protesters,8

2050,embassy,2

2051,headquarters,3

2052,residential,2

2053,forcing,2

2054,evacuation,13

2055,embassy,3

2056,staff,2

2057,crowds,2

2058,smashed,4

2059,external,3

2060,tossed,9

2061,embassy,2

2062,balconies,4

2063,tore,1

2064,worst,1

2065,incident,4

2066,mission,1

2067,treaty,4

2068,believe,1

2069,election,1

2070,fair,1

2071,interfax,1

2072,ignoring,3

2073,opinion,1

2074,discredits,20

2075,authorities,5

2076,destabilizes,20

2077,numerous,1

2078,falsifications,19

2079,ballot,3

2080,stuffing,4

2081,parliamentary,9

2082,tiring,2

2083,dominated,13

2084,reputation,10

2085,corruption,13

2086,presidency,3

2087,unusually,2

2088,sustained,13

2089,suggested,1

2090,retake,1

2091,smoothly,2

2092,pro-kremlin,5

2093,supporters,3

2094,staged,7

2095,attracted,1

2096,highlighting,9

2097,divisions,2

2098,signal,1

2099,presidency,1

2100,expected,3

2101,downplayed,19

2102,majority,1

2103,inevitable,19

2104,dismissed,8

2105,allegations,19

2106,corruption,14

2107,neighbouring,1

2108,estate,1

2109,reported,1

2110,authorities,5

2111,determined,11

2112,pretty,1

2113,summoned,20

2114,ambassador,4

2115,blocked,2

2116,philippine,1

2117,vessel,9

2118,arresting,3

2119,vessels,2

2120,anchored,14

2121,scarborough,1

2122,shoal,1

2123,philippine,1

2124,rosario,1

2125,foreign,1

2126,ambassador,4

2127,contest,4

2128,sovereignty,19

2129,reefs,6

2130,nautical,7

2131,department,2

2132,statement,1

2133,philippines,1

2134,flagship,7

2135,warship,1

2136,vessels,6

2137,patrolling,12

2138,suspicion,10

2139,bail,7

2140,pending,5

2141,enquiries,13

2142,approval,3

2143,regulators,8

2144,hurdle,13

2145,boosts,3

2146,patents,3

2147,portfolio,11

2148,competition,5

2149,approval,1

2150,jurisdictions,19

2151,"jurisdictions,",1

2152,confirming,2

2153,imminently,20

2154,acquisition,18

2155,announced,1

2156,approvals,1

2157,jurisdictions,9

2158,regulatory,4

2159,filing,2

2160,disputes,3

2161,smartphone,1

2162,software,2

2163,patents,4

2164,libertyville,1

2165,ambassador,5

2166,expected,1

2167,credentials,19

2168,embassy,5

2169,staffed,16

2170,resume,2

2171,acceptable,1

2172,security,1

2173,arrangements,5

2174,treaty,1

2175,hostility,19

2176,sentiment,9

2177,muted,10

2178,overthrown,12

2179,vocal,10

2180,postmortem,16

2181,teenager,1

2182,detectives,2

2183,murder,1

2184,wounding,8

2185,eu,1

2186,issued,2

2187,ministers,1

2188,bloc,11

2189,adopted,3

2190,sanctions,15

2191,regime,14

2192,rebels,3

2193,opposed,1

2194,battles,1

2195,undermined,15

2196,sagging,13

2197,ceasefire,17

2198,outskirts,14

2199,shelling,10

2200,opposition,3

2201,slipped,3

2202,government,1

2203,uprising,14

2204,erupted,9

2205,shelling,3

2206,intensified,16

2207,activists,3

2208,blow,3

2209,ceasefire,4

2210,declared,1

2211,envoy,10

2212,monitoring,5

2213,ground,1

2214,observing,1

2215,separated,12

2216,according,1

2217,observatory,19

2218,discovery,5

2219,observatory,3

2220,concerned,14

2221,arrested,1

2222,suspicion,19

2223,murder,1

2224,victim,7

2225,teens,1

2226,formally,1

2227,identified,7

2228,post-mortem,13

2229,examination,1

2230,establish,5

2231,expected,2

2232,appealing,14

2233,information,3

2234,suspiciously,15

2235,forward,1

2236,goodyear,2

2237,deupities,13

2238,neighbor,3

2239,previously,5

2240,domestic,5

2241,abuse,4

2242,block,2

2243,lighting,1

2244,fireworks,5

2245,guy,1

2246,board,3

2247,basically,2

2248,destroyed,3

2249,yelling,8

2250,stuff,5

2251,deputies,2

2252,notified,12

2253,incident,7

2254,indicate,8

2255,difficult,1

2256,composing,19

2257,investigators,9

2258,interviewed,2

2259,ongoing,13

2260,goodyear,1

2261,arrested,2

2262,domestic,9

2263,violence,1

2264,charge,1

2265,accused,13

2266,hitting,1

2267,damage,1

2268,classmate,1

2269,drastic,20

2270,described,3

2271,pebbles,1

2272,caring,1

2273,affect,4

2274,mood,1

2275,pastor,4

2276,attended,1

2277,described,1

2278,stuff,1

2279,punching,10

2280,rockledge,1

2281,fla,1

2282,goal,1

2283,defeat,3

2284,deny,3

2285,rebuild,2

2286,reach,2

2287,asserting,20

2288,achieved,3

2289,security,1

2290,transition,17

2291,earnest,14

2292,troops,1

2293,combat,4

2294,counter-terrorism,14

2295,operations,2

2296,insurgents,19

2297,targeting,4

2298,foreigners,1

2299,unannounced,9

2300,claimed,1

2301,responsibility,2

2302,assault,8

2303,secured,1

2304,compound,7

2305,housing,1

2306,international,2

2307,outskirts,17

2308,capital,1

2309,observatory,14

2310,rebels,1

2311,vehicles,1

2312,clashes,7

2313,accounts,1

2314,independently,6

2315,raided,6

2316,sunni,1

2317,province,3

2318,torching,12

2319,looting,15

2320,worsening,9

2321,relations,1

2322,overwhelmingly,17

2323,sunni,1

2324,ruling,1

2325,elite,8

2326,minatory,14

2327,alawite,1

2328,sect,5

2329,sectarian,6

2330,tensions,1

2331,element,2

2332,accuse,2

2333,exploiting,11

2334,unleashing,14

2335,shabiha,6

2336,hired,2

2337,muscle,1

2338,regime,2

2339,government,1

2340,analysts,18

2341,surprise,1

2342,agreement,4

2343,outlining,9

2344,decade-long,8

2345,winds,1

2346,strategic,2

2347,partnership,1

2348,govern,2

2349,involvement,3

2350,combat,1

2351,troops,1

2352,withdrawn,10

2353,landed,1

2354,bagram,1

2355,according,1

2356,pool,1

2357,reaction,4

2358,instead,1

2359,strategic,8

2360,troops,1

2361,rebuild,5

2362,taliban,1

2363,spokesman,6

2364,reuters,2

2365,telephone,1

2366,undisclosed,15

2367,ambassador,7

2368,involvement,4

2369,network,2

2370,blames,3

2371,high-profile,11

2372,ruled,1

2373,anniversary,3

2374,crocker,1

2375,believe,1

2376,sole,10

2377,opposition,4

2378,international,2

2379,observers,2

2380,poll,2

2381,marred,17

2382,widespread,9

2383,allegations,15

2384,vote-rigging,18

2385,allegations,10

2386,opposition,2

2387,protests,1

2388,crushed,1

2389,pleas,12

2390,ignored,1

2391,kremlin-dominated,6

2392,announcing,3

2393,opposition,3

2394,rally,2

2395,deployed,11

2396,interior,1

2397,manned,12

2398,conscripts,19

2399,muscovites,2
